week,attempt,ydstogo,yardline_100,minutes_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,score_diff,down1_pct,down2_pct,down3_pct,successes,failures,prep_days,dome,KICKOFF,PUNT,home,random_var
5,0,15,62,51.6166666666667,2,3,0,44.1,36.4,19.5,4,1,8,1,0,1,1,0.581421063301768
5,0,8,18,47.6833333333333,3,2,0,44.7,38.9,26.4,4,1,11,1,0,1,0,-1.27369909355579
5,0,12,47,45,2,3,-3,44.1,36.4,19.5,4,1,8,1,1,0,1,-0.640204661936636
5,0,11,79,42.75,3,2,3,44.7,38.9,26.4,4,1,11,1,0,1,0,-1.70218724889732
5,1,1,16,35.4,2,3,-3,44.1,36.4,19.5,4,1,8,1,0,1,1,0.893907349060605
5,0,8,8,32.5833333333333,2,3,4,44.1,36.4,19.5,4,1,8,1,0,0,1,0.5712250062177
5,0,7,72,31.1166666666667,3,2,-7,44.7,38.9,26.4,4,1,11,1,1,0,0,-0.95610290236892
5,0,3,35,30.2,0,0,7,44.1,36.4,19.5,4,1,8,1,0,1,1,2.78212850906315
5,1,2,29,26.2,3,3,-7,44.7,38.9,26.4,4,1,11,1,0,0,0,-1.61573929799501
5,0,6,68,22.45,3,3,0,44.1,36.4,19.5,4,1,8,1,1,0,1,-1.30917238404432
5,0,4,4,20.3166666666667,3,3,0,44.7,38.9,26.4,4,1,11,1,0,1,0,1.1708943089793
5,1,8,56,7.16666666666667,2,3,4,44.1,36.4,19.5,4,1,8,1,0,0,1,0.653834888445879
5,0,13,61,7.16666666666667,2,3,4,44.1,36.4,19.5,4,1,8,1,0,0,1,-0.605104881195254
5,0,10,83,5.71666666666667,3,2,-4,44.7,38.9,26.4,4,1,11,1,0,1,0,0.209261491361823
5,0,2,34,2,2,1,4,44.1,36.4,19.5,4,1,8,1,0,1,1,2.48684818869292
5,0,6,85,58.7333333333333,3,3,0,52.3,50,21.6,0,2,7,0,1,0,1,-0.214000608321467
5,0,1,19,55.7,3,3,0,57.3,40,17.5,1,2,7,0,0,1,0,-0.695734023762772
5,0,10,60,49.7,3,3,-4,57.3,40,17.5,1,2,7,0,1,0,0,0.305099016616243
5,1,5,54,47.3666666666667,3,3,4,52.3,50,21.6,0,2,7,0,0,1,1,-2.01791269824976
5,0,10,59,47.3666666666667,3,3,4,52.3,50,21.6,0,2,7,0,0,1,1,-0.194039478430348
5,0,10,25,44.25,3,3,-4,57.3,40,17.5,1,2,7,0,0,1,0,0.198105814420933
5,0,3,68,43.0666666666667,3,3,1,52.3,50,21.6,0,2,7,0,1,0,1,-0.633655373381308
5,0,9,47,41.3166666666667,3,3,-1,57.3,40,17.5,1,2,7,0,0,1,0,0.317080216566176
5,0,16,45,38.1,3,2,1,52.3,50,21.6,0,2,7,0,0,1,1,0.255946030748039
5,0,5,75,36.7166666666667,2,3,-1,57.3,40,17.5,1,2,7,0,0,1,0,0.0348760861500126
5,0,17,44,31.85,3,2,1,52.3,50,21.6,0,2,7,0,0,1,1,0.583865002265052
5,0,8,44,26.8333333333333,3,3,2,57.3,40,17.5,1,2,7,0,1,0,0,0.644343554207145
5,0,4,24,24.65,3,3,2,57.3,40,17.5,1,2,7,0,0,0,0,-0.160475677412752
5,0,6,66,19.0166666666667,3,3,5,57.3,40,17.5,1,2,7,0,0,0,0,0.315283674211296
5,0,2,67,11.3166666666667,3,3,-3,57.3,40,17.5,1,2,7,0,1,0,0,-1.04798077591265
5,0,11,14,7,3,3,3,52.3,50,21.6,0,2,7,0,0,1,1,1.63277840025588
5,0,3,19,0.0333333333333333,2,0,-1,52.3,50,21.6,0,2,7,0,1,0,1,-1.58807505519549
5,0,1,60,57.7166666666667,3,2,0,56.5,31.5,28,0,4,7,0,1,0,0,-0.593203180681255
5,0,2,72,56.2666666666667,2,3,0,48.2,43.8,34,1,2,7,0,0,1,1,-0.971943383985965
5,0,1,66,50.2,2,3,-8,48.2,43.8,34,1,2,7,0,1,0,1,0.871335316557057
5,0,5,26,46.2833333333333,3,2,8,56.5,31.5,28,0,4,7,0,0,1,0,1.25483883581406
5,0,3,57,44.2166666666667,2,3,-11,48.2,43.8,34,1,2,7,0,1,0,1,-1.10525943801969
5,0,9,58,40.35,2,1,11,56.5,31.5,28,0,4,7,0,0,1,0,1.29666488411875
5,0,6,74,37.9666666666667,1,2,-11,48.2,43.8,34,1,2,7,0,0,1,1,-0.683908739561729
5,0,2,71,35.8833333333333,2,1,11,56.5,31.5,28,0,4,7,0,0,1,0,1.27769379210875
5,0,10,61,28.7666666666667,3,3,-4,48.2,43.8,34,1,2,7,0,1,0,1,-0.765252679275358
5,0,29,57,24.7333333333333,3,3,4,56.5,31.5,28,0,4,7,0,0,1,0,1.17358836179425
5,0,10,42,23.05,3,3,-4,48.2,43.8,34,1,2,7,0,0,1,1,0.112585268885837
5,0,6,45,0.5,1,0,5,56.5,31.5,28,0,4,7,0,1,0,0,-0.530630451209136
5,1,5,43,51.4833333333333,3,3,-7,41.7,28.8,10.9,0,0,7,1,1,0,1,0.0631576675291642
5,0,7,22,49.1,3,3,-7,41.7,28.8,10.9,0,0,7,1,1,0,1,0.634850573018444
5,0,5,20,42.8166666666667,3,3,4,50.8,46,17.3,3,2,7,1,1,0,0,0.263347768690905
5,0,4,11,38.0833333333333,3,3,-7,41.7,28.8,10.9,0,0,7,1,1,0,1,-0.845642101649512
5,0,6,71,37.2166666666667,3,3,4,50.8,46,17.3,3,2,7,1,1,0,0,-0.816278695966103
5,1,2,48,35.1,3,3,-4,41.7,28.8,10.9,0,0,7,1,0,1,1,-1.71008398865415
5,0,8,22,30.0666666666667,0,2,-3,50.8,46,17.3,3,2,7,1,1,0,0,0.726254810524414
5,0,7,72,24.3666666666667,2,3,-7,41.7,28.8,10.9,0,0,7,1,1,0,1,1.08482761313871
5,1,1,48,21.0833333333333,3,1,7,50.8,46,17.3,3,2,7,1,0,1,0,-0.200630932434341
5,1,6,19,12.9166666666667,1,3,-14,41.7,28.8,10.9,0,0,7,1,1,0,1,0.601441008786889
5,1,1,53,9.08333333333333,3,0,7,50.8,46,17.3,3,2,7,1,1,0,0,0.412811543558112
5,0,6,58,9.08333333333333,3,0,7,50.8,46,17.3,3,2,7,1,1,0,0,-0.0842605121015216
5,1,7,19,4.9,0,3,-7,41.7,28.8,10.9,0,0,7,1,0,1,1,0.252079336289168
5,1,12,24,4.9,0,3,-7,41.7,28.8,10.9,0,0,7,1,0,1,1,-2.15839384050097
5,0,3,56,1.25,3,0,7,50.8,46,17.3,3,2,7,1,0,0,0,0.471402490805221
5,1,1,72,0.616666666666667,0,3,-7,41.7,28.8,10.9,0,0,7,1,0,1,1,0.167516723798375
5,1,19,54,55.65,3,3,0,50.5,37.6,13.3,0,4,7,0,1,0,0,0.432180180496248
5,0,24,59,55.4666666666667,3,3,0,50.5,37.6,13.3,0,4,7,0,1,0,0,-0.528510569014433
5,0,2,86,54.5333333333333,3,3,0,52.3,36.7,25.4,1,2,7,0,0,1,1,0.556944363442616
5,0,9,39,52.9666666666667,3,3,0,50.5,37.6,13.3,0,4,7,0,0,1,0,-1.32028033824282
5,0,3,30,48.75,3,2,-7,52.3,36.7,25.4,1,2,7,0,1,0,1,0.317674886225173
5,0,6,79,43.5,2,2,-14,52.3,36.7,25.4,1,2,7,0,1,0,1,-1.36382548806351
5,0,8,61,36.8666666666667,2,2,-21,52.3,36.7,25.4,1,2,7,0,1,0,1,0.431715522910366
5,0,8,41,31.1833333333333,2,2,21,50.5,37.6,13.3,0,4,7,0,0,1,0,-0.502694364605782
5,0,27,58,30.25,1,1,-21,52.3,36.7,25.4,1,2,7,0,0,1,1,0.280822953237169
5,0,16,35,26.6666666666667,3,3,21,50.5,37.6,13.3,0,4,7,0,0,0,0,0.15896961721333
5,0,3,40,24.9166666666667,3,3,-24,52.3,36.7,25.4,1,2,7,0,1,0,1,-0.615861563358304
5,0,2,79,22.9833333333333,3,3,24,50.5,37.6,13.3,0,4,7,0,0,1,0,-2.02498139474489
5,0,12,67,21.85,3,3,-24,52.3,36.7,25.4,1,2,7,0,0,1,1,-1.15866334854625
5,0,8,53,16.35,3,3,24,50.5,37.6,13.3,0,4,7,0,0,1,0,-0.6192398363919
5,0,4,69,11.7333333333333,3,3,-31,52.3,36.7,25.4,1,2,7,0,1,0,1,0.907321026504111
5,0,7,79,9.18333333333333,3,3,31,50.5,37.6,13.3,0,4,7,0,0,1,0,-1.54113732091986
5,1,1,67,7.36666666666667,3,3,-31,52.3,36.7,25.4,1,2,7,0,0,1,1,1.03288294083005
5,1,7,30,5.78333333333333,3,3,31,50.5,37.6,13.3,0,4,7,0,0,0,0,0.0353929086428714
5,0,12,35,5.78333333333333,3,3,31,50.5,37.6,13.3,0,4,7,0,0,0,0,1.07455195468936
5,0,2,67,4.26666666666667,3,3,-34,52.3,36.7,25.4,1,2,7,0,1,0,1,-0.803196177590057
5,0,10,71,2.43333333333333,3,2,34,50.5,37.6,13.3,0,4,7,0,0,1,0,-1.08887785842398
5,1,5,83,1.91666666666667,2,3,-34,52.3,36.7,25.4,1,2,7,0,0,1,1,-0.350809646940106
5,0,5,49,56.5833333333333,3,3,0,36.5,41.5,33.9,0,4,6,0,1,0,0,-0.810169682625577
5,0,13,37,45,3,3,-7,36.5,41.5,33.9,0,4,6,0,1,0,0,-0.756747380710703
5,0,3,55,41.2333333333333,2,3,-7,36.5,41.5,33.9,0,4,6,0,0,0,0,-2.15171759241652
5,1,1,45,37.4166666666667,2,3,-14,36.5,41.5,33.9,0,4,6,0,1,0,0,-0.710305934977617
5,0,15,31,33.7666666666667,2,3,-14,36.5,41.5,33.9,0,4,6,0,1,0,0,-0.319670379180308
5,0,9,22,30.0666666666667,0,1,4,53.1,38.5,20.5,3,4,7,0,1,0,1,-0.115671925735033
5,0,6,44,24.4166666666667,3,3,-14,36.5,41.5,33.9,0,4,6,0,1,0,0,-1.29978640085158
5,0,6,19,19.5166666666667,3,3,-14,36.5,41.5,33.9,0,4,6,0,0,0,0,-1.00615714603712
5,0,3,68,14.2166666666667,3,3,-18,36.5,41.5,33.9,0,4,6,0,1,0,0,0.0807201268073385
5,0,7,69,12.8333333333333,3,3,18,53.1,38.5,20.5,3,4,7,0,0,1,1,0.903381665082017
5,1,8,49,11.633333333333301,3,3,-18,36.5,41.5,33.9,0,4,6,0,0,1,0,1.3947439311832
5,0,14,33,8.93333333333333,3,3,-18,36.5,41.5,33.9,0,4,6,0,0,1,0,-1.75219959831722
5,0,1,66,6.55,3,3,15,53.1,38.5,20.5,3,4,7,0,1,0,1,-0.719205193260632
5,1,2,49,3.31666666666667,3,3,-15,36.5,41.5,33.9,0,4,6,0,0,1,0,0.134637741136066
5,1,3,19,1.53333333333333,3,3,-15,36.5,41.5,33.9,0,4,6,0,0,1,0,-0.499468451481389
5,0,9,74,58,3,3,0,45.2,38.8,18.4,1,3,7,0,1,0,0,0.0279233048185196
5,0,12,12,56.3666666666667,3,3,0,45.2,38.8,18.4,1,3,7,0,0,0,0,1.47988221223212
5,0,7,60,49.55,3,3,-4,45.2,38.8,18.4,1,3,7,0,1,0,0,-2.64471079118579
5,0,34,91,47.2,3,3,-2,45.2,38.8,18.4,1,3,7,0,1,0,0,1.18879762409388
5,0,5,5,42.8333333333333,2,3,2,41,40,21.7,0,0,7,0,0,1,1,1.66745933607212
5,0,8,8,36.7333333333333,3,2,-5,45.2,38.8,18.4,1,3,7,0,1,0,0,0.0544908096488934
5,0,4,4,31.85,2,2,2,41,40,21.7,0,0,7,0,1,0,1,0.373679104186542
5,0,6,71,28.75,3,3,5,41,40,21.7,0,0,7,0,1,0,1,-1.52992698028725
5,0,14,79,26.55,3,3,-2,41,40,21.7,0,0,7,0,1,0,1,-0.0687900345117468
5,0,9,9,20.3166666666667,3,3,2,45.2,38.8,18.4,1,3,7,0,0,1,0,-0.389991688693878
5,0,16,81,18.9833333333333,3,3,-5,41,40,21.7,0,0,7,0,1,0,1,-0.022317291035881
5,0,3,4,12.3666666666667,3,3,5,45.2,38.8,18.4,1,3,7,0,0,0,0,0.139143589489736
5,1,12,77,10.7166666666667,3,3,-8,41,40,21.7,0,0,7,0,1,0,1,-0.0217531428616704
5,0,12,77,10.5333333333333,3,3,-8,41,40,21.7,0,0,7,0,1,0,1,0.203220888322715
5,0,1,31,7.51666666666667,3,3,8,45.2,38.8,18.4,1,3,7,0,0,1,0,2.29038378975049
5,1,1,22,49.0833333333333,3,3,-7,45,36.2,28.1,4,1,7,1,1,0,1,-0.0290011654648847
5,0,10,50,43.8,3,3,0,53.7,44.3,47.3,2,3,7,1,1,0,0,0.370865142571948
5,0,7,73,40.9166666666667,3,3,0,45,36.2,28.1,4,1,7,1,0,1,1,0.178018111956936
5,0,3,16,32.3166666666667,3,3,0,53.7,44.3,47.3,2,3,7,1,0,1,0,0.655363537815272
5,0,21,59,26.3166666666667,3,3,-3,45,36.2,28.1,4,1,7,1,1,0,1,1.83293740177003
5,0,19,52,20.75,3,2,-3,45,36.2,28.1,4,1,7,1,0,0,1,-0.924764237274392
5,0,7,8,12.55,2,3,3,53.7,44.3,47.3,2,3,7,1,0,1,0,-0.912070062303091
5,0,5,58,10.1166666666667,3,2,-6,45,36.2,28.1,4,1,7,1,1,0,1,-0.0670759435928042
5,0,8,8,4.15,0,3,6,53.7,44.3,47.3,2,3,7,1,0,1,0,0.653058133044601
5,1,12,59,2.83333333333333,3,0,-9,45,36.2,28.1,4,1,7,1,1,0,1,0.291168015965591
5,1,2,9,1.13333333333333,0,0,9,53.7,44.3,47.3,2,3,7,1,0,0,0,0.329014427288909
5,1,5,87,0.483333333333333,0,0,-9,45,36.2,28.1,4,1,7,1,0,0,1,0.131123622060566
5,1,4,49,57.0666666666667,3,3,0,59.3,36,19.6,1,1,7,0,1,0,1,0.209030400993746
5,0,9,54,56.9,3,3,0,59.3,36,19.6,1,1,7,0,1,0,1,-1.26916385720826
5,0,6,9,48.2833333333333,3,3,0,57,50.7,16,2,3,7,0,0,1,0,-2.21039732906108
5,0,8,73,44.8333333333333,3,3,-4,57,50.7,16,2,3,7,0,1,0,0,0.640069483388925
5,0,19,25,39.6,3,3,4,59.3,36,19.6,1,1,7,0,0,1,1,-1.04428170396245
5,0,3,35,34.7333333333333,3,3,-7,57,50.7,16,2,3,7,0,1,0,0,-1.4127290232595
5,1,1,5,30.25,0,2,4,59.3,36,19.6,1,1,7,0,1,0,1,0.480999576855097
5,0,12,16,17.1,3,3,-4,57,50.7,16,2,3,7,0,1,0,0,1.02842253468952
5,1,2,12,13.4333333333333,3,3,1,59.3,36,19.6,1,1,7,0,1,0,1,-1.00194317099609
5,0,7,17,13.4333333333333,3,3,1,59.3,36,19.6,1,1,7,0,1,0,1,0.199383372901223
5,1,1,5,8.15,3,3,-4,57,50.7,16,2,3,7,0,1,0,0,-0.076102771748439
5,0,2,10,1.05,2,0,4,59.3,36,19.6,1,1,7,0,0,0,1,0.537731502747427
5,1,2,67,0.75,0,2,-7,57,50.7,16,2,3,7,0,1,0,0,-0.370077678078165
6,0,8,37,56.5,3,3,0,53,48.9,16.7,2,2,7,1,1,0,0,-0.816997125962458
6,0,5,50,54.2833333333333,3,3,-3,43.3,33.3,28.2,0,7,7,1,1,0,1,-1.23612722759383
6,0,15,53,47.3333333333333,3,3,3,53,48.9,16.7,2,2,7,1,0,1,0,-0.741154960779869
6,0,10,11,45.25,3,3,-3,43.3,33.3,28.2,0,7,7,1,0,1,1,1.47033935255287
6,0,11,60,43.6333333333333,3,3,0,53,48.9,16.7,2,2,7,1,1,0,0,-0.0506987682939631
6,0,7,14,42.6333333333333,3,3,0,53,48.9,16.7,2,2,7,1,0,0,0,-0.0485020197744393
6,0,12,77,40.6833333333333,2,3,-3,43.3,33.3,28.2,0,7,7,1,1,0,1,-0.87142147939753
6,1,1,36,37.5166666666667,3,2,3,53,48.9,16.7,2,2,7,1,0,1,0,-1.0995823789146
6,1,5,40,37.2666666666667,3,2,3,53,48.9,16.7,2,2,7,1,0,1,0,0.230978985648227
6,0,21,70,35.2,2,3,-3,43.3,33.3,28.2,0,7,7,1,0,0,1,1.16352300922028
6,0,4,9,30.7666666666667,2,0,3,53,48.9,16.7,2,2,7,1,0,1,0,0.533058703906707
6,0,1,17,30.1333333333333,0,2,-6,43.3,33.3,28.2,0,7,7,1,1,0,1,1.36961723608674
6,0,7,72,22.4166666666667,3,3,-4,53,48.9,16.7,2,2,7,1,1,0,0,0.890687823410676
6,0,5,6,17.7833333333333,3,3,4,43.3,33.3,28.2,0,7,7,1,0,1,1,0.962497740624999
6,0,2,25,4.7,3,2,14,43.3,33.3,28.2,0,7,7,1,0,0,1,-2.43366578460741
6,1,10,75,4.41666666666667,2,3,-17,53,48.9,16.7,2,2,7,1,1,0,0,-0.970435895631313
6,1,13,52,3.63333333333333,1,3,-17,53,48.9,16.7,2,2,7,1,1,0,0,-0.850344713141171
6,1,8,47,3.63333333333333,1,3,-17,53,48.9,16.7,2,2,7,1,1,0,0,0.143964498528999
6,0,6,49,2,2,1,17,43.3,33.3,28.2,0,7,7,1,0,0,1,0.519286366831431
6,1,1,71,1.33333333333333,1,2,-17,53,48.9,16.7,2,2,7,1,0,1,0,-0.208357437169611
6,0,1,23,55.5,3,3,0,56.4,52.8,38,1,4,7,0,1,0,0,-0.249707264443536
6,0,2,8,50.6333333333333,3,3,-3,55.2,48.9,14.5,0,2,7,0,1,0,1,-1.29207085046903
6,0,4,10,45.1166666666667,3,3,0,56.4,52.8,38,1,4,7,0,1,0,0,0.769952857525943
6,0,5,70,43.9666666666667,3,3,-3,55.2,48.9,14.5,0,2,7,0,1,0,1,0.304614060362058
6,0,5,5,40.2666666666667,3,3,3,56.4,52.8,38,1,4,7,0,0,1,0,-1.28456778557349
6,0,3,68,38.8,3,3,-6,55.2,48.9,14.5,0,2,7,0,1,0,1,-1.3236232993365
6,0,18,63,31.95,3,3,-12,55.2,48.9,14.5,0,2,7,0,1,0,1,1.10986465266661
6,0,3,46,30.2,1,3,12,56.4,52.8,38,1,4,7,0,0,1,0,-0.171833342528936
6,0,9,74,28.05,3,3,-15,55.2,48.9,14.5,0,2,7,0,1,0,1,0.12926759042075
6,0,11,69,27.1,3,3,15,56.4,52.8,38,1,4,7,0,0,1,0,-1.13790490672116
6,0,9,9,24.45,3,3,-15,55.2,48.9,14.5,0,2,7,0,0,1,1,-0.513062279221532
6,0,11,76,21.9833333333333,3,3,5,56.4,52.8,38,1,4,7,0,1,0,0,0.594887022879127
6,0,2,2,12.8666666666667,3,3,5,56.4,52.8,38,1,4,7,0,0,0,0,0.179955804547835
6,0,5,59,9.03333333333333,3,3,-8,55.2,48.9,14.5,0,2,7,0,1,0,1,-0.740902005883606
6,0,1,19,4.31666666666667,3,1,8,56.4,52.8,38,1,4,7,0,0,1,0,1.4987501434151
6,0,4,69,58.25,3,3,0,43.2,35.5,16.7,3,1,7,0,1,0,0,0.596541313056773
6,0,4,68,56.25,3,3,0,53.5,38.3,17.4,3,3,7,0,0,1,1,1.5795752112079
6,0,11,76,50.65,3,3,-7,53.5,38.3,17.4,3,3,7,0,1,0,1,0.446527650093634
6,1,8,51,38.45,3,3,7,43.2,35.5,16.7,3,1,7,0,1,0,0,-1.7126950099106
6,0,6,71,35.15,3,3,0,43.2,35.5,16.7,3,1,7,0,1,0,0,-0.172805615599136
6,0,2,25,30.0333333333333,2,2,-7,43.2,35.5,16.7,3,1,7,0,1,0,0,0.650226774832203
6,0,10,75,29.7833333333333,3,3,7,53.5,38.3,17.4,3,3,7,0,1,0,1,-0.469401598752178
6,0,15,64,26.6666666666667,3,3,-7,43.2,35.5,16.7,3,1,7,0,0,1,0,-2.20006694413831
6,1,2,24,17.5166666666667,3,3,-14,43.2,35.5,16.7,3,1,7,0,1,0,0,-0.608680135715128
6,0,29,83,9.93333333333333,3,3,-21,43.2,35.5,16.7,3,1,7,0,1,0,0,1.35418171313809
6,0,12,54,7.63333333333333,3,3,21,53.5,38.3,17.4,3,3,7,0,0,1,1,1.32303760769627
6,1,10,60,4.95,3,3,-21,43.2,35.5,16.7,3,1,7,0,0,1,0,0.463711712075794
6,1,4,69,1.93333333333333,0,3,-21,43.2,35.5,16.7,3,1,7,0,1,0,0,-0.455319794923714
6,0,17,85,58.1833333333333,3,3,0,56.8,42.6,31,4,1,8,1,1,0,0,-0.215277161497311
6,1,1,18,51.4333333333333,3,3,-7,56.8,42.6,31,4,1,8,1,1,0,0,-0.740686140889209
6,0,2,67,49.85,3,3,0,40.9,35.4,30,0,2,15,1,1,0,1,1.4181338214704
6,0,6,47,47.0166666666667,2,3,0,56.8,42.6,31,4,1,8,1,0,1,0,-0.164989354094425
6,0,8,42,41.7666666666667,3,2,0,40.9,35.4,30,0,2,15,1,0,1,1,2.14009617894085
6,1,4,82,39.8166666666667,2,3,0,56.8,42.6,31,4,1,8,1,0,1,0,0.27782463386393
6,0,9,87,39.65,2,3,0,56.8,42.6,31,4,1,8,1,0,1,0,1.2313849243043
6,0,2,60,37.55,3,2,0,40.9,35.4,30,0,2,15,1,0,1,1,1.1943287180636
6,1,1,13,32.4833333333333,2,3,0,56.8,42.6,31,4,1,8,1,0,1,0,0.463156793071651
6,0,14,54,31.15,3,2,0,40.9,35.4,30,0,2,15,1,0,0,1,-0.910452311805147
6,1,1,7,22.7833333333333,3,3,-3,40.9,35.4,30,0,2,15,1,1,0,1,-0.320278643698859
6,0,12,95,21.3666666666667,3,3,3,56.8,42.6,31,4,1,8,1,0,0,0,-0.665976746580472
6,0,6,6,16.1833333333333,3,2,-3,40.9,35.4,30,0,2,15,1,0,1,1,1.01939988880868
6,0,10,70,8.91666666666667,3,1,-7,40.9,35.4,30,0,2,15,1,1,0,1,0.514329656372618
6,1,1,1,7.25,2,1,-7,40.9,35.4,30,0,2,15,1,0,0,1,1.38841132383239
6,0,10,21,2.38333333333333,1,0,0,56.8,42.6,31,4,1,8,1,1,0,0,0.670472830124595
6,1,3,38,54.5333333333333,2,3,0,40,39.6,26.8,5,3,4,0,1,0,0,0.501486047170602
6,0,3,17,50.7333333333333,3,2,0,50.3,40,20.9,0,0,4,0,0,0,1,0.581988851831355
6,0,2,74,44.4833333333333,2,3,-3,40,39.6,26.8,5,3,4,0,0,0,0,1.49979408302555
6,1,2,6,38.1666666666667,3,2,3,50.3,40,20.9,0,0,4,0,0,1,1,0.737064443476185
6,0,5,90,36.6,2,3,-3,40,39.6,26.8,5,3,4,0,0,0,0,0.367452811770223
6,0,5,70,32,2,3,-10,40,39.6,26.8,5,3,4,0,1,0,0,-0.338727321367907
6,0,26,68,31.0166666666667,3,2,10,50.3,40,20.9,0,0,4,0,0,1,1,0.233218224874108
6,0,12,63,30.3666666666667,0,3,-10,40,39.6,26.8,5,3,4,0,0,1,0,0.167976022307249
6,0,7,7,24.3166666666667,3,3,13,50.3,40,20.9,0,0,4,0,1,0,1,0.260594714623674
6,0,3,43,16.6,3,3,16,50.3,40,20.9,0,0,4,0,0,0,1,0.674177094910513
6,0,10,73,13,3,3,-16,40,39.6,26.8,5,3,4,0,0,1,0,0.613915160439353
6,0,3,69,9.51666666666667,3,3,16,50.3,40,20.9,0,0,4,0,0,1,1,1.87508827965805
6,0,21,34,2,3,1,8,50.3,40,20.9,0,0,4,0,1,0,1,-0.192055181456369
6,0,9,56,58.1333333333333,3,3,0,54.9,49.2,19.5,3,3,14,0,1,0,1,-0.472609482825045
6,0,7,51,55.3166666666667,3,3,0,57.7,45.2,35.9,1,2,7,0,0,1,0,0.519578642870394
6,0,10,12,53.2166666666667,3,3,0,57.7,45.2,35.9,1,2,7,0,0,0,0,0.363753881819748
6,0,9,77,50.4,3,3,-3,54.9,49.2,19.5,3,3,14,0,1,0,1,-0.398255969705496
6,0,1,50,46.7166666666667,3,3,3,57.7,45.2,35.9,1,2,7,0,0,1,0,0.0267749109875793
6,0,12,68,43.5333333333333,3,3,-3,54.9,49.2,19.5,3,3,14,0,0,1,1,-1.35771733682917
6,0,2,87,42.0833333333333,3,3,3,57.7,45.2,35.9,1,2,7,0,0,1,0,-0.191124577464142
6,0,3,15,37.6333333333333,2,3,-3,54.9,49.2,19.5,3,3,14,0,0,1,1,-0.157023998763453
6,0,5,57,31.1,2,3,-7,54.9,49.2,19.5,3,3,14,0,1,0,1,-1.24679163282287
6,0,13,34,25.6333333333333,3,3,7,57.7,45.2,35.9,1,2,7,0,1,0,0,-0.52356080340058
6,0,11,18,22.8,3,3,-7,54.9,49.2,19.5,3,3,14,0,0,0,1,-0.950692285063172
6,0,7,62,16.2666666666667,3,3,-11,54.9,49.2,19.5,3,3,14,0,1,0,1,-0.345866708147476
6,0,8,18,12.0666666666667,3,3,11,57.7,45.2,35.9,1,2,7,0,0,1,0,-0.615452919375484
6,0,2,67,10.8666666666667,3,3,-14,54.9,49.2,19.5,3,3,14,0,1,0,1,0.859367491716603
6,0,14,44,3.91666666666667,3,2,14,57.7,45.2,35.9,1,2,7,0,0,1,0,0.953950356894815
6,1,4,76,2.03333333333333,2,3,-14,54.9,49.2,19.5,3,3,14,0,0,1,1,1.49086310315946
6,1,10,29,0.966666666666667,2,3,-14,54.9,49.2,19.5,3,3,14,0,0,1,1,-0.273469103132961
6,1,1,43,54.85,3,3,0,61.2,39.4,21.7,0,0,7,0,1,0,0,-1.58503938299427
6,0,5,10,51.5333333333333,3,3,0,61.2,39.4,21.7,0,0,7,0,1,0,0,-1.21788424921612
6,1,1,55,48.35,3,3,-3,57.2,33.9,29.4,1,4,7,0,1,0,1,0.751132858077254
6,0,2,67,43.1333333333333,3,3,-11,61.2,39.4,21.7,0,0,7,0,1,0,0,2.23890316903442
6,0,4,58,40.8666666666667,3,3,11,57.2,33.9,29.4,1,4,7,0,0,1,1,-0.848637454649224
6,0,1,75,38.3,3,2,-11,61.2,39.4,21.7,0,0,7,0,0,1,0,0.691985267267968
6,0,14,70,36.8666666666667,2,3,11,57.2,33.9,29.4,1,4,7,0,0,1,1,-1.39286003390601
6,0,6,38,30.1833333333333,0,2,-18,61.2,39.4,21.7,0,0,7,0,1,0,0,-0.160591842625424
6,0,10,75,29.7666666666667,3,3,15,57.2,33.9,29.4,1,4,7,0,1,0,1,2.16861157153457
6,0,1,30,25.8166666666667,3,3,15,57.2,33.9,29.4,1,4,7,0,0,0,1,-0.398720793076818
6,0,12,77,23.7666666666667,3,3,-18,61.2,39.4,21.7,0,0,7,0,1,0,0,-0.238033615612566
6,1,7,72,18.25,3,3,-25,61.2,39.4,21.7,0,0,7,0,1,0,0,0.105818707134029
6,1,2,2,14.3166666666667,3,3,-25,61.2,39.4,21.7,0,0,7,0,1,0,0,-0.565741594008791
6,1,5,15,11.2166666666667,3,3,-18,61.2,39.4,21.7,0,0,7,0,0,0,0,-0.166205522993883
6,0,15,85,8.9,3,3,18,57.2,33.9,29.4,1,4,7,0,0,0,1,0.293799552764376
6,0,4,31,4.91666666666667,3,3,11,57.2,33.9,29.4,1,4,7,0,1,0,1,-0.48946775081189
6,1,17,82,3.45,3,3,-14,61.2,39.4,21.7,0,0,7,0,1,0,0,-1.09482336778138
6,0,24,33,3.06666666666667,3,0,14,57.2,33.9,29.4,1,4,7,0,0,0,1,1.17991062747002
6,1,10,53,1.85,0,3,-17,61.2,39.4,21.7,0,0,7,0,1,0,0,0.779140251727661
6,0,21,65,56.35,3,3,0,48.5,46.5,27.7,5,3,10,0,1,0,1,0.416736953308915
6,1,1,39,53.5666666666667,3,3,0,39.7,28,13.3,1,1,7,0,0,1,0,-1.33781800465688
6,0,7,35,51.4833333333333,3,3,0,39.7,28,13.3,1,1,7,0,0,1,0,1.19224755655863
6,0,4,4,43.75,3,3,-3,48.5,46.5,27.7,5,3,10,0,1,0,1,0.914305009251672
